0,xgb,32,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent,0.906223548,0.915368777,"[0.8955312244181967, 0.9022397463517744, 0.9053608535805626, 0.921762368938401]","[0.9168969380134429, 0.9076089912698196, 0.9152137139203751, 0.9217554658731129]",172.6668551,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,64,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent,0.915025174,0.919367698,"[0.9073859930024313, 0.9080238965498146, 0.9141993634491429, 0.9304914426087895]","[0.9122836510349668, 0.9202920689233778, 0.9212189631287298, 0.9236761071269397]",173.5124779,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,128,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent,0.90978798,0.907797294,"[0.8991170747291685, 0.9111329715061058, 0.907530276989488, 0.921371597842186]","[0.8982838283828383, 0.9058977469434488, 0.904891304347826, 0.9221162947937795]",172.5043104,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,256,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent,0.909282068,0.916982335,"[0.9056895200331966, 0.9076463710014199, 0.9091847368632009, 0.9146076458752516]","[0.9106787330316742, 0.9108197446855595, 0.9140868938645886, 0.9323439693337652]",172.0433798,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,512,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent,0.912041346,0.915465252,"[0.9012528491464189, 0.9103212662157668, 0.9145256322898713, 0.922065636025748]","[0.9099422799422799, 0.9141709227102486, 0.9174481803165131, 0.9202996254681648]",172.9298086,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,1,MACCSFP_PharmacoErGFP_PubChemFP,0.916914897,0.917766181,"[0.9133933834086478, 0.9171853173450617, 0.9083820272686038, 0.9286988598256204]","[0.9093133614543726, 0.9110975993004222, 0.9243668902609786, 0.9262868718073791]",93.78566241,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,2,MACCSFP_PharmacoErGFP_PubChemFP,0.908233647,0.912244469,"[0.9086134292344813, 0.9078086586941123, 0.9041295568215251, 0.9123829428077649]","[0.904941298187216, 0.9138584117032393, 0.9163154946857456, 0.9138626731480103]",94.0556488,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,4,MACCSFP_PharmacoErGFP_PubChemFP,0.909122395,0.918397621,"[0.8996803295065087, 0.9080941915669948, 0.9082163966064895, 0.9204986613119144]","[0.9220828708842027, 0.9166871971750019, 0.9202511229889501, 0.9145692944710562]",93.19791627,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,8,MACCSFP_PharmacoErGFP_PubChemFP,0.908849051,0.914316691,"[0.8998336501901142, 0.8982123473541384, 0.9128639548203202, 0.9244862506396618]","[0.9058246492836591, 0.9144949016701662, 0.9094776427914173, 0.9274695707019874]",94.18710065,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,16,MACCSFP_PharmacoErGFP_PubChemFP,0.911560588,0.919551383,"[0.9004965042050866, 0.9095935058925995, 0.9206882305119081, 0.9154641119959038]","[0.9073478027634001, 0.9134903118356735, 0.9246157022591645, 0.9327517131603087]",93.39601731,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
