0,xgb,512,MACCSFP_PharmacoErGFP_PubChemFP,0.694364116,0.643730513,0.778530177,0.562450913,9.415113688,,,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,,,,,,
0,xgb,1,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent_MACCSFP_PharmacoErGFP_PubChemFP,0.671368928,0.649122839,0.739615604,0.619043566,16.83552837,0.70014668,0.627777867,0.703104274,0.629838831,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,,,,,,
0,xgb,2,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent_MACCSFP_PharmacoErGFP_PubChemFP,0.675357408,0.651799538,0.702786311,0.625630071,25.20200133,,,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,,,,,,
0,xgb,4,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent_MACCSFP_PharmacoErGFP_PubChemFP,0.717218379,0.627460667,0.723163957,0.616337322,21.30353332,,,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,,,,,,
0,xgb,8,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent_MACCSFP_PharmacoErGFP_PubChemFP,0.706282138,0.596171746,0.690522446,0.662455244,26.09337735,,,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,,,,,,
0,xgb,16,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent_MACCSFP_PharmacoErGFP_PubChemFP,0.704619217,0.63027223,0.647611273,0.662870751,17.276191,,,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,,,,,,
0,xgb,32,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent_MACCSFP_PharmacoErGFP_PubChemFP,0.701492772,0.608620291,0.705587133,0.626739615,19.52263498,,,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,,,,,,
0,xgb,64,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent_MACCSFP_PharmacoErGFP_PubChemFP,0.688486983,0.642689222,0.659463974,0.667967558,31.36795545,,,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,,,,,,
0,xgb,128,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent_MACCSFP_PharmacoErGFP_PubChemFP,0.709340536,0.620150055,0.699684464,0.623364486,27.5049119,,,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,,,,,,
0,xgb,256,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent_MACCSFP_PharmacoErGFP_PubChemFP,0.733047277,0.607337997,0.69617979,0.620741435,26.29886985,,,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,,,,,,
0,xgb,512,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent_MACCSFP_PharmacoErGFP_PubChemFP,0.694253161,0.644154085,0.766427786,0.573238264,19.18020034,,,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,n_neighbors,weights,,,,
0,knn,1,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent,0.817212603,0.48685018,0.88798474,0.461803471,3.228676319,9,distance,0.828235422,0.490106872,0.837963442,0.485073713
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,n_neighbors,weights,,,,
0,knn,2,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent,0.812187849,0.505161206,0.829553925,0.493063852,3.276848078,5,distance,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,n_neighbors,weights,,,,
0,knn,4,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent,0.845395183,0.493612132,0.851897611,0.474889102,3.291688442,5,distance,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,n_neighbors,weights,,,,
0,knn,8,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent,0.815799453,0.476690605,0.829113227,0.520049858,3.285410404,5,distance,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,n_neighbors,weights,,,,
0,knn,16,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent,0.825870644,0.510484956,0.798002927,0.497111571,3.267353773,5,distance,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,n_neighbors,weights,,,,
0,knn,32,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent,0.829856648,0.463291362,0.820489194,0.499739389,3.287424564,9,distance,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,n_neighbors,weights,,,,
0,knn,64,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent,0.813866722,0.513334296,0.833441953,0.485561371,3.269806147,5,distance,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,n_neighbors,weights,,,,
0,knn,128,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent,0.854803097,0.459996231,0.804530531,0.508909649,3.290588856,7,distance,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,n_neighbors,weights,,,,
0,knn,256,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent,0.830323351,0.501371111,0.826028667,0.473721385,3.286087036,7,distance,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,n_neighbors,weights,,,,
0,knn,512,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent,0.837038671,0.490276645,0.898591642,0.435887483,3.294838905,7,distance,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,n_neighbors,weights,,,,
0,knn,1,MACCSFP_PharmacoErGFP_PubChemFP,0.764367633,0.565529774,0.822372643,0.550440539,3.169294119,5,distance,0.775204273,0.562574634,0.779739282,0.561445174
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,n_neighbors,weights,,,,
0,knn,2,MACCSFP_PharmacoErGFP_PubChemFP,0.744525249,0.583007326,0.752743799,0.582418775,3.169967651,7,distance,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,n_neighbors,weights,,,,
0,knn,4,MACCSFP_PharmacoErGFP_PubChemFP,0.784080857,0.56906051,0.796185748,0.542383509,3.17007184,5,distance,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,n_neighbors,weights,,,,
0,knn,8,MACCSFP_PharmacoErGFP_PubChemFP,0.795902291,0.528288774,0.77188791,0.59197172,3.191388607,5,distance,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,n_neighbors,weights,,,,
0,knn,16,MACCSFP_PharmacoErGFP_PubChemFP,0.79203713,0.553742775,0.723397072,0.593940032,3.202828884,7,distance,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,n_neighbors,weights,,,,
0,knn,32,MACCSFP_PharmacoErGFP_PubChemFP,0.781776737,0.541254739,0.763002041,0.579895898,3.200634003,3,uniform,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,n_neighbors,weights,,,,
0,knn,64,MACCSFP_PharmacoErGFP_PubChemFP,0.752426304,0.593369954,0.781003561,0.557628674,3.217354774,3,distance,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,n_neighbors,weights,,,,
0,knn,128,MACCSFP_PharmacoErGFP_PubChemFP,0.763849306,0.571144577,0.783329909,0.544172646,3.182262897,5,distance,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,n_neighbors,weights,,,,
0,knn,256,MACCSFP_PharmacoErGFP_PubChemFP,0.810189563,0.533359987,0.753322699,0.562075334,3.202857256,7,distance,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,n_neighbors,weights,,,,
0,knn,512,MACCSFP_PharmacoErGFP_PubChemFP,0.762887659,0.586987919,0.850147435,0.509524615,3.168662786,3,distance,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,n_neighbors,weights,,,,
0,knn,1,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent_MACCSFP_PharmacoErGFP_PubChemFP,0.75843893,0.57129596,0.815108215,0.55795595,5.974087954,5,distance,0.774703177,0.561846193,0.777569746,0.561986296
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,n_neighbors,weights,,,,
0,knn,2,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent_MACCSFP_PharmacoErGFP_PubChemFP,0.745935042,0.58185497,0.75156057,0.583713162,5.989057541,7,distance,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,n_neighbors,weights,,,,
0,knn,4,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent_MACCSFP_PharmacoErGFP_PubChemFP,0.788320925,0.560713412,0.796113391,0.537832187,5.979806185,7,distance,,,,
,model,seed,fp_types,valid_rmse,valid_r2,test_rmse,test_r2,time,n_neighbors,weights,,,,
